DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	0.752786	75	2	3	1	1	1	1	0	2126	28	0	33.4443	0	0
DL	0.752804	75	2	3	2	1	1	2	0	2126	28	0	40.292	0	0
UL	0.760786	76	0	3	1	1	1	1	0	2126	28	0	32.9223 	0	0
UL	0.760804	76	0	3	2	1	1	2	0	2126	28	0	39.7318 	0	0
DL	0.762786	76	2	3	1	1	1	1	0	2126	28	0	32.9373	0	0
DL	0.762804	76	2	3	2	1	1	2	0	2126	28	0	39.3889	0	0
UL	0.770786	77	0	3	1	1	1	1	0	2126	28	0	33.0119 	0	0
UL	0.770804	77	0	3	2	1	1	2	0	2126	28	0	39.924 	0	0
DL	0.772786	77	2	3	1	1	1	1	0	2126	28	0	33.1746	0	0
DL	0.772804	77	2	3	2	1	1	2	0	2126	28	0	39.7414	0	0
UL	0.780786	78	0	3	1	1	1	1	0	2126	28	0	33.4881 	0	0
UL	0.780804	78	0	3	2	1	1	2	0	2126	28	0	39.6646 	0	0
DL	0.782786	78	2	3	1	1	1	1	0	2126	28	0	33.5161	0	0
DL	0.782804	78	2	3	2	1	1	2	0	2126	28	0	39.6628	0	0
UL	0.790786	79	0	3	1	1	1	1	0	2126	28	0	33.4536 	0	0
UL	0.790804	79	0	3	2	1	1	2	0	2126	28	0	39.2756 	0	0
DL	0.792786	79	2	3	1	1	1	1	0	2126	28	0	33.4281	0	0
DL	0.792804	79	2	3	2	1	1	2	0	2126	28	0	39.3036	0	0
UL	0.800786	80	0	3	1	1	1	1	0	2126	28	0	32.8439 	0	0
UL	0.800804	80	0	3	2	1	1	2	0	2126	28	0	40.1167 	0	0
DL	0.802786	80	2	3	1	1	1	1	0	2126	28	0	32.5106	0	0
DL	0.802804	80	2	3	2	1	1	2	0	2126	28	0	39.9092	0	0
UL	0.810786	81	0	3	1	1	1	1	0	2126	28	0	32.1378 	0	0
UL	0.810804	81	0	3	2	1	1	2	0	2126	28	0	39.3987 	0	0
DL	0.812786	81	2	3	1	1	1	1	0	2126	28	0	32.0521	0	0
DL	0.812804	81	2	3	2	1	1	2	0	2126	28	0	39.3967	0	0
UL	0.820786	82	0	3	1	1	1	1	0	2126	28	0	31.9891 	0	0
