Upload	Ul_time	Ul_SINR(db)	Ul_tbSize	Download	Dl_Time	DL_SINR(db)	DL_tbsize
UL	3,2708	39,9672	2126	DL	3,2528	40,1597	2126
UL	3,2808	39,5877	2126	DL	3,2628	40,1527	2126
UL	3,2808	39,8857	2126	DL	3,2628	40,052	2126
UL	3,2908	39,6733	2126	DL	3,2728	39,6541	2126
UL	3,2908	40,0512	2126	DL	3,2728	40,0996	2126
UL	3,3008	29,8879	2126	DL	3,2828	30,9559	2126
UL	3,3008	38,813	2126	DL	3,2828	39,5626	2126
UL	3,3108	40,2537	2126	DL	3,2928	40,0753	2126
UL	3,3108	38,5983	2126	DL	3,2928	39,3969	2126
UL	3,3208	40,0955	2126	DL	3,3028	40,0266	2126
UL	3,3208	38,0203	2126	DL	3,3028	38,5313	2126
UL	3,3308	40,4453	2126	DL	3,3128	39,9794	2126
UL	3,3308	37,8393	2126	DL	3,3128	38,357	2126
UL	3,3408	40,3628	2126	DL	3,3228	40,2485	2126
UL	3,3408	37,0327	2126	DL	3,3228	38,32	2126
UL	3,3508	39,8621	2126	DL	3,3328	40,5832	2126
UL	3,3508	36,7511	2126	DL	3,3328	37,7063	2126
UL	3,3608	40,173	2126	DL	3,3428	40,0914	2126
UL	3,3608	37,1235	2126	DL	3,3428	36,7896	2126
UL	3,3708	40,1468	2126	DL	3,3528	39,7757	2126
UL	3,3708	40,6546	2126	DL	3,3528	40,9619	2126
UL	3,3808	44,0832	2126	DL	3,3628	43,9637	2126
UL	3,3808	37,4901	2126	DL	3,3628	36,5875	2126
UL	3,3908	39,8788	2126	DL	3,3728	40,0523	2126
UL	3,3908	36,7038	2126	DL	3,3728	37,1127	2126
UL	3,4008	40,229	2126	DL	3,3828	40,1755	2126
UL	3,4008	36,8189	2126	DL	3,3828	37,0268	2126
UL	3,4108	40,944	2126	DL	3,3928	40,042	2126
UL	3,4108	29,8504	2126	DL	3,3928	29,9707	2126
UL	3,4208	37,1179	2126	DL	3,4028	36,8884	2126
UL	3,4208	41,105	2126	DL	3,4028	40,3059	2126
UL	3,4308	37,1223	2126	DL	3,4128	37,2457	2126
UL	3,4308	40,2307	2126	DL	3,4128	41,3922	2126
UL	3,4408	36,9053	2126	DL	3,4228	37,0004	2126
UL	3,4408	40,9089	2126	DL	3,4228	41,1282	2126
UL	3,4508	36,8068	2126	DL	3,4328	36,9958	2126
UL	3,4508	41,4531	2126	DL	3,4328	40,3955	2126
UL	3,4608	36,2717	2126	DL	3,4428	36,9272	2126
UL	3,4608	41,2813	2126	DL	3,4428	41,5943	2126
UL	3,4708	36,3052	2126	DL	3,4528	36,7172	2126
UL	3,4708	40,2619	2126	DL	3,4528	41,3504	2126
UL	3,4808	36,3329	2126	DL	3,4628	36,4858	2126
UL	3,4808	40,2922	2126	DL	3,4628	41,05	2126
UL	3,4908	35,7379	2126	DL	3,4728	35,8583	2126
UL	3,4908	40,6612	2126	DL	3,4728	40,5272	2126
UL	3,5008	35,6816	2126	DL	3,4828	36,0499	2126
UL	3,5008	40,7627	2126	DL	3,4828	40,6549	2126
UL	3,5108	36,0709	2126	DL	3,4928	35,529	2126
UL	3,5108	40,5621	2126	DL	3,4928	40,649	2126
UL	3,5208	30,0869	2126	DL	3,5028	29,806	2126
UL	3,5208	36,3767	2126	DL	3,5028	35,6201	2126
UL	3,5308	39,9124	2126	DL	3,5128	40,4576	2126
UL	3,5308	36,9736	2126	DL	3,5128	36,0377	2126
UL	3,5408	39,9764	2126	DL	3,5228	40,5538	2126
UL	3,5408	37,2257	2126	DL	3,5228	36,506	2126
UL	3,5508	40,0273	2126	DL	3,5328	40,0519	2126
UL	3,5508	36,9778	2126	DL	3,5328	37,0385	2126
UL	3,5608	40,4717	2126	DL	3,5428	40,1486	2126
UL	3,5608	37,2304	2126	DL	3,5428	37,1619	2126
UL	3,5708	40,0854	2126	DL	3,5528	40,2342	2126
UL	3,5708	37,9863	2126	DL	3,5528	36,9326	2126
UL	3,5808	38,9198	2126	DL	3,5628	40,5505	2126
UL	3,5808	37,7681	2126	DL	3,5628	37,446	2126
UL	3,5908	38,8181	2126	DL	3,5728	40,0291	2126
UL	3,5908	37,4457	2126	DL	3,5728	37,9108	2126
UL	3,6008	39,0884	2126	DL	3,5828	38,7383	2126
UL	3,6008	36,9895	2126	DL	3,5828	37,5109	2126
UL	3,6108	39,0905	2126	DL	3,5928	38,8725	2126
UL	3,6108	37,6434	2126	DL	3,5928	37,3405	2126
UL	3,6208	38,0163	2126	DL	3,6028	38,7889	2126
UL	3,6208	31,3845	2126	DL	3,6028	29,9241	2126
UL	3,6308	36,6547	2126	DL	3,6128	37,2403	2126
UL	3,6308	38,5628	2126	DL	3,6128	38,6617	2126
UL	3,6408	35,8797	2126	DL	3,6228	37,2592	2126
UL	3,6408	38,5061	2126	DL	3,6228	38,2036	2126
UL	3,6508	35,8275	2126	DL	3,6328	36,848	2126
UL	3,6508	38,7043	2126	DL	3,6328	39,0205	2126
UL	3,6608	36,1376	2126	DL	3,6428	35,7549	2126
UL	3,6608	38,8285	2126	DL	3,6428	38,6412	2126
UL	3,6708	35,6389	2126	DL	3,6528	35,9547	2126
UL	3,6708	39,238	2126	DL	3,6528	38,6703	2126
UL	3,6808	35,7765	2126	DL	3,6628	35,7944	2126
UL	3,6808	39,5852	2126	DL	3,6628	38,7037	2126
UL	3,6908	35,4177	2126	DL	3,6728	35,957	2126
UL	3,6908	39,517	2126	DL	3,6728	39,206	2126
UL	3,7008	35,4894	2126	DL	3,6828	35,5812	2126
UL	3,7008	39,1309	2126	DL	3,6828	39,6167	2126
UL	3,7108	36,3384	2126	DL	3,6928	35,3151	2126
UL	3,7108	39,4116	2126	DL	3,6928	39,5731	2126
UL	3,7208	36,3682	2126	DL	3,7028	35,4174	2126
UL	3,7208	39,209	2126	DL	3,7028	39,3121	2126
UL	3,7308	31,0591	2126	DL	3,7128	30,1751	2126
UL	3,7308	36,4545	2126	DL	3,7128	36,2805	2126
UL	3,7408	40,0789	2126	DL	3,7228	39,3022	2126
UL	3,7408	36,342	2126	DL	3,7228	36,2651	2126
UL	3,7508	40,0001	2126	DL	3,7328	39,4536	2126
UL	3,7508	36,9137	2126	DL	3,7328	36,5353	2126
UL	3,7608	39,8366	2126	DL	3,7428	39,7759	2126
UL	3,7608	37,3699	2126	DL	3,7428	36,225	2126
UL	3,7708	40,5182	2126	DL	3,7528	40,2478	2126
UL	3,7708	37,3999	2126	DL	3,7528	37,1576	2126
UL	3,7808	40,9834	2126	DL	3,7628	40,1089	2126
UL	3,7808	37,5285	2126	DL	3,7628	37,1737	2126
UL	3,7908	41,2223	2126	DL	3,7728	40,7751	2126
UL	3,7908	36,8081	2126	DL	3,7728	37,2415	2126
UL	3,8008	40,8995	2126	DL	3,7828	41,0403	2126
UL	3,8008	36,9284	2126	DL	3,7828	37,478	2126
UL	3,8108	40,9213	2126	DL	3,7928	41,3896	2126
UL	3,8108	36,0377	2126	DL	3,7928	37,1578	2126
UL	3,8208	41,2858	2126	DL	3,8028	40,6699	2126
UL	3,8208	36,4033	2126	DL	3,8028	36,7595	2126
UL	3,8308	41,1072	2126	DL	3,8128	41,3733	2126
UL	3,8308	31,5141	2126	DL	3,8128	31,0598	2126
UL	3,8408	36,5154	2126	DL	3,8228	35,9272	2126
UL	3,8408	41,1836	2126	DL	3,8228	41,299	2126
UL	3,8508	36,5039	2126	DL	3,8328	36,458	2126
UL	3,8508	41,3497	2126	DL	3,8328	40,8511	2126
UL	3,8608	36,4453	2126	DL	3,8428	36,1114	2126
UL	3,8608	41,7585	2126	DL	3,8428	41,137	2126
UL	3,8708	35,9683	2126	DL	3,8528	36,4209	2126
UL	3,8708	41,7172	2126	DL	3,8528	41,2597	2126
UL	3,8808	36,2549	2126	DL	3,8628	36,2981	2126
UL	3,8808	41,7648	2126	DL	3,8628	41,7782	2126
UL	3,8908	35,671	2126	DL	3,8728	36,3642	2126
UL	3,8908	42,1516	2126	DL	3,8728	41,9612	2126
UL	3,9008	35,8828	2126	DL	3,8828	36,1364	2126
UL	3,9008	41,6894	2126	DL	3,8828	41,6408	2126
UL	3,9108	36,0776	2126	DL	3,8928	35,3857	2126
UL	3,9108	41,1211	2126	DL	3,8928	42,3171	2126
UL	3,9208	36,5021	2126	DL	3,9028	35,9117	2126
UL	3,9208	40,6132	2126	DL	3,9028	41,5781	2126
UL	3,9308	36,5267	2126	DL	3,9128	36,2615	2126
UL	3,9308	40,273	2126	DL	3,9128	40,893	2126
UL	3,9408	31,2571	2126	DL	3,9228	31,043	2126
UL	3,9408	36,823	2126	DL	3,9228	36,4646	2126
UL	3,9508	40,3159	2126	DL	3,9328	40,3726	2126
UL	3,9508	37,1072	2126	DL	3,9328	36,4308	2126
UL	3,9608	39,5166	2126	DL	3,9428	40,4246	2126
UL	3,9608	36,8241	2126	DL	3,9428	36,7219	2126
UL	3,9708	39,5482	2126	DL	3,9528	40,7298	2126
UL	3,9708	36,6408	2126	DL	3,9528	37,1877	2126
UL	3,9808	38,9712	2126	DL	3,9628	39,6587	2126
UL	3,9808	35,9638	2126	DL	3,9628	36,6389	2126
UL	3,9908	39,2279	2126	DL	3,9728	39,6402	2126
UL	3,9908	35,7263	2126	DL	3,9728	36,6272	2126
UL	4,0008	38,5942	2126	DL	3,9828	39,023	2126
UL	4,0008	36,1445	2126	DL	3,9828	36,1339	2126
UL	4,0108	38,9146	2126	DL	3,9928	38,9697	2126
UL	4,0108	36,1518	2126	DL	3,9928	35,9495	2126
UL	4,0208	39,0869	2126	DL	4,0028	38,8628	2126
UL	4,0208	36,6936	2126	DL	4,0028	36,1865	2126
UL	4,0308	39,3297	2126	DL	4,0128	38,8205	2126
UL	4,0308	36,3904	2126	DL	4,0128	36,2441	2126
UL	4,0408	39,2447	2126	DL	4,0228	39,2493	2126
UL	4,0408	31,6545	2126	DL	4,0228	31,4795	2126
UL	4,0508	36,3777	2126	DL	4,0328	36,4124	2126
UL	4,0508	39,4053	2126	DL	4,0328	39,378	2126
UL	4,0608	36,2322	2126	DL	4,0428	36,237	2126
UL	4,0608	40,5771	2126	DL	4,0428	39,2576	2126
UL	4,0708	35,5754	2126	DL	4,0528	36,5022	2126
UL	4,0708	40,4734	2126	DL	4,0528	39,5223	2126
UL	4,0808	35,9226	2126	DL	4,0628	36,1271	2126
UL	4,0808	40,306	2126	DL	4,0628	40,5836	2126
UL	4,0908	36,3612	2126	DL	4,0728	35,4757	2126
UL	4,0908	40,5033	2126	DL	4,0728	40,3706	2126
UL	4,1008	36,4068	2126	DL	4,0828	35,9891	2126
UL	4,1008	40,8073	2126	DL	4,0828	40,4458	2126
UL	4,1108	36,5311	2126	DL	4,0928	36,7499	2126
UL	4,1108	40,5333	2126	DL	4,0928	40,3579	2126
UL	4,1208	36,29	2126	DL	4,1028	36,4982	2126
UL	4,1208	40,431	2126	DL	4,1028	40,9474	2126
UL	4,1308	36,9495	2126	DL	4,1128	36,397	2126
UL	4,1308	40,9547	2126	DL	4,1128	40,3873	2126
UL	4,1408	37,2693	2126	DL	4,1228	36,5396	2126
UL	4,1408	40,0093	2126	DL	4,1228	40,3412	2126
UL	4,1508	32,0624	2126	DL	4,1328	31,2776	2126
UL	4,1508	36,485	2126	DL	4,1328	36,9925	2126
UL	4,1608	40,1136	2126	DL	4,1428	40,5719	2126
UL	4,1608	35,9922	2126	DL	4,1428	37,2011	2126
UL	4,1708	40,5252	2126	DL	4,1528	40,0818	2126
UL	4,1708	36,5714	2126	DL	4,1528	36,4535	2126
UL	4,1808	40,8195	2126	DL	4,1628	40,1334	2126
UL	4,1808	36,9984	2126	DL	4,1628	36,0791	2126
UL	4,1908	42,1658	2126	DL	4,1728	40,6083	2126
UL	4,1908	36,839	2126	DL	4,1728	36,5434	2126
UL	4,2008	41,7625	2126	DL	4,1828	40,9012	2126
UL	4,2008	37,114	2126	DL	4,1828	37,0251	2126
UL	4,2108	42,247	2126	DL	4,1928	41,7159	2126
UL	4,2108	36,5501	2126	DL	4,1928	37,2921	2126
UL	4,2208	42,6781	2126	DL	4,2028	41,8866	2126
UL	4,2208	36,3969	2126	DL	4,2028	36,6565	2126
UL	4,2308	41,8792	2126	DL	4,2128	42,3794	2126
UL	4,2308	36,6597	2126	DL	4,2128	36,3294	2126
UL	4,2408	42,364	2126	DL	4,2228	42,7855	2126
UL	4,2408	36,526	2126	DL	4,2228	36,5875	2126
UL	4,2508	42,641	2126	DL	4,2328	41,8638	2126
UL	4,2508	31,8361	2126	DL	4,2328	31,8398	2126
UL	4,2608	36,5458	2126	DL	4,2428	36,4472	2126
UL	4,2608	42,2386	2126	DL	4,2428	42,1345	2126
UL	4,2708	36,1941	2126	DL	4,2528	36,5857	2126
UL	4,2708	42,6246	2126	DL	4,2528	42,5756	2126
UL	4,2808	35,9685	2126	DL	4,2628	36,7106	2126
UL	4,2808	43,492	2126	DL	4,2628	42,2644	2126
UL	4,2908	36,2801	2126	DL	4,2728	36,1129	2126
UL	4,2908	43,4401	2126	DL	4,2728	42,708	2126
UL	4,3008	36,2147	2126	DL	4,2828	35,6255	2126
UL	4,3008	43,3737	2126	DL	4,2828	43,3823	2126
UL	4,3108	36,3545	2126	DL	4,2928	36,3037	2126
UL	4,3108	42,9019	2126	DL	4,2928	43,5144	2126
UL	4,3208	35,5939	2126	DL	4,3028	36,302	2126
UL	4,3208	42,9689	2126	DL	4,3028	43,0969	2126
UL	4,3308	35,8403	2126	DL	4,3128	36,4727	2126
UL	4,3308	43,2568	2126	DL	4,3128	42,8548	2126
UL	4,3408	36,1198	2126	DL	4,3228	35,593	2126
UL	4,3408	43,3262	2126	DL	4,3228	42,8192	2126
UL	4,3508	35,7909	2126	DL	4,3328	36,0977	2126
UL	4,3508	43,5977	2126	DL	4,3328	42,7107	2126
UL	4,3608	32,2224	2126	DL	4,3428	32,0822	2126
UL	4,3608	36,5576	2126	DL	4,3428	35,9353	2126
UL	4,3708	44,0021	2126	DL	4,3528	43,3687	2126
UL	4,3708	36,7371	2126	DL	4,3528	35,7991	2126
UL	4,3808	43,7497	2126	DL	4,3628	43,4459	2126
UL	4,3808	36,2196	2126	DL	4,3628	36,7441	2126
UL	4,3908	43,391	2126	DL	4,3728	44,1153	2126
UL	4,3908	36,5773	2126	DL	4,3728	36,96	2126
UL	4,4008	42,7932	2126	DL	4,3828	43,6055	2126
UL	4,4008	36,7406	2126	DL	4,3828	36,2482	2126
UL	4,4108	43,2456	2126	DL	4,3928	43,3036	2126
UL	4,4108	36,0519	2126	DL	4,3928	36,7746	2126
UL	4,4208	43,2921	2126	DL	4,4028	42,9993	2126
UL	4,4208	36,7155	2126	DL	4,4028	36,5162	2126
UL	4,4308	43,8481	2126	DL	4,4128	42,7604	2126
UL	4,4308	40,2528	2126	DL	4,4128	41,008	2126
UL	4,4408	43,8763	2126	DL	4,4228	44,1339	2126
UL	4,4408	37,2818	2126	DL	4,4228	36,1814	2126
UL	4,4508	44,0201	2126	DL	4,4328	43,4464	2126
UL	4,4508	37,0871	2126	DL	4,4328	36,6444	2126
UL	4,4608	43,998	2126	DL	4,4428	43,6668	2126
UL	4,4608	37,0454	2126	DL	4,4428	37,3706	2126
UL	4,4708	44,1828	2126	DL	4,4528	43,9143	2126
UL	4,4708	32,1628	2126	DL	4,4528	32,1694	2126
UL	4,4808	37,2438	2126	DL	4,4628	36,9671	2126
UL	4,4808	44,4334	2126	DL	4,4628	44,1432	2126
UL	4,4908	36,9531	2126	DL	4,4728	37,15	2126
UL	4,4908	44,5398	2126	DL	4,4728	44,2097	2126
UL	4,5008	36,5856	2126	DL	4,4828	37,2097	2126
UL	4,5008	44,3782	2126	DL	4,4828	44,574	2126
UL	4,5108	36,5166	2126	DL	4,4928	37,0747	2126
UL	4,5108	44,3832	2126	DL	4,4928	44,5838	2126
UL	4,5208	35,9523	2126	DL	4,5028	36,6148	2126
UL	4,5208	44,9886	2126	DL	4,5028	44,5667	2126
UL	4,5308	36,2739	2126	DL	4,5128	36,353	2126
UL	4,5308	43,8897	2126	DL	4,5128	44,6337	2126
UL	4,5408	36,4848	2126	DL	4,5228	35,7251	2126
UL	4,5408	43,8053	2126	DL	4,5228	44,7626	2126
UL	4,5508	37,1331	2126	DL	4,5328	36,1604	2126
UL	4,5508	43,9162	2126	DL	4,5328	43,9922	2126
UL	4,5608	37,1726	2126	DL	4,5428	36,4886	2126
UL	4,5608	43,9512	2126	DL	4,5428	43,8879	2126
UL	4,5708	36,6165	2126	DL	4,5528	37,0574	2126
UL	4,5708	43,8348	2126	DL	4,5528	43,8785	2126
UL	4,5808	32,4719	2126	DL	4,5628	32,1658	2126
UL	4,5808	37,2807	2126	DL	4,5628	36,5543	2126
UL	4,5908	44,3733	2126	DL	4,5728	43,6869	2126
UL	4,5908	36,4647	2126	DL	4,5728	36,5422	2126
UL	4,6008	43,6598	2126	DL	4,5828	43,7111	2126
UL	4,6008	36,5934	2126	DL	4,5828	37,0832	2126
UL	4,6108	43,3816	2126	DL	4,5928	44,1588	2126
UL	4,6108	36,7195	2126	DL	4,5928	36,4798	2126
UL	4,6208	43,6357	2126	DL	4,6028	43,7457	2126
UL	4,6208	36,3436	2126	DL	4,6028	36,3991	2126
UL	4,6308	43,3443	2126	DL	4,6128	43,2358	2126
UL	4,6308	35,9394	2126	DL	4,6128	36,6632	2126
UL	4,6408	42,7746	2126	DL	4,6228	43,8713	2126
UL	4,6408	37,1095	2126	DL	4,6228	36,1933	2126
UL	4,6508	41,9285	2126	DL	4,6328	43,1043	2126
UL	4,6508	37,1567	2126	DL	4,6328	36,1126	2126
UL	4,6608	42,0072	2126	DL	4,6428	42,736	2126
UL	4,6608	36,6376	2126	DL	4,6428	37,2059	2126
UL	4,6708	41,7154	2126	DL	4,6528	41,899	2126
UL	4,6708	36,6533	2126	DL	4,6528	37,0315	2126
UL	4,6808	42,3105	2126	DL	4,6628	41,876	2126
UL	4,6808	32,054	2126	DL	4,6628	31,8021	2126
UL	4,6908	36,4053	2126	DL	4,6728	36,3745	2126
UL	4,6908	42,0943	2126	DL	4,6728	41,5311	2126
UL	4,7008	36,7802	2126	DL	4,6828	36,7188	2126
UL	4,7008	42,7852	2126	DL	4,6828	42,5845	2126
UL	4,7108	37,1413	2126	DL	4,6928	36,6767	2126
UL	4,7108	42,8249	2126	DL	4,6928	42,1334	2126
UL	4,7208	36,6588	2126	DL	4,7028	36,8917	2126
UL	4,7208	43,5112	2126	DL	4,7028	42,5185	2126
UL	4,7308	37,3292	2126	DL	4,7128	37,2866	2126
UL	4,7308	43,0215	2126	DL	4,7128	43,021	2126
UL	4,7408	37,9421	2126	DL	4,7228	36,8997	2126
UL	4,7408	42,6285	2126	DL	4,7228	43,4749	2126
UL	4,7508	37,846	2126	DL	4,7328	37,562	2126
UL	4,7508	41,9652	2126	DL	4,7328	42,8677	2126
UL	4,7608	37,6627	2126	DL	4,7428	37,5573	2126
UL	4,7608	42,3141	2126	DL	4,7428	42,4387	2126
UL	4,7708	38,1685	2126	DL	4,7528	37,591	2126
UL	4,7708	42,4634	2126	DL	4,7528	42,0997	2126
UL	4,7808	38,2331	2126	DL	4,7628	37,7941	2126
UL	4,7808	42,6066	2126	DL	4,7628	42,5352	2126
UL	4,7908	33,3201	2126	DL	4,7728	32,156	2126
UL	4,7908	38,0556	2126	DL	4,7728	38,0809	2126
UL	4,8008	42,0202	2126	DL	4,7828	42,5091	2126
UL	4,8008	38,2341	2126	DL	4,7828	38,0112	2126
UL	4,8108	41,2073	2126	DL	4,7928	42,5604	2126
UL	4,8108	37,8332	2126	DL	4,7928	38,3684	2126
UL	4,8208	40,6778	2126	DL	4,8028	41,9866	2126
UL	4,8208	37,9492	2126	DL	4,8028	38,3141	2126
UL	4,8308	40,8827	2126	DL	4,8128	41,2629	2126
UL	4,8308	37,3724	2126	DL	4,8128	37,7088	2126
UL	4,8408	41,3587	2126	DL	4,8228	40,774	2126
UL	4,8408	36,5113	2126	DL	4,8228	37,8707	2126
UL	4,8508	40,8947	2126	DL	4,8328	40,5401	2126
UL	4,8508	33,7835	2126	DL	4,8328	32,2219	2126
UL	4,8608	33,8819	2126	DL	4,8428	33,3176	2126
UL	4,8608	33,6305	2126	DL	4,8428	34,1293	2126
UL	4,8708	34,0192	2126	DL	4,8528	33,8925	2126
UL	4,8708	33,8632	2126	DL	4,8528	33,4216	2126
UL	4,8808	34,4046	2126	DL	4,8628	34,1076	2126
UL	4,8808	40,5403	2126	DL	4,8628	40,2235	2126
UL	4,8908	43,4341	2126	DL	4,8728	44,0598	2126
UL	4,8908	34,182	2126	DL	4,8728	34,0053	2126
UL	4,9008	34,5905	2126	DL	4,8828	34,3185	2126
UL	4,9008	34,8056	2126	DL	4,8828	34,2727	2126
UL	4,9108	33,8604	2126	DL	4,8928	34,8611	2126
UL	4,9108	33,7261	2126	DL	4,8928	34,6683	2126
UL	4,9208	33,7511	2126	DL	4,9028	33,8062	2126
UL	4,9208	33,7569	2126	DL	4,9028	33,7036	2126
UL	4,9308	34,6221	2126	DL	4,9128	33,7113	2126
UL	4,9308	35,6188	2126	DL	4,9128	34,0924	2126
UL	4,9408	35,6342	2126	DL	4,9228	35,0166	2126
UL	4,9408	40,9567	2126	DL	4,9228	40,5145	2126
UL	4,9508	43,0656	2126	DL	4,9328	43,5746	2126
UL	4,9508	35,805	2126	DL	4,9328	35,8344	2126
UL	4,9608	36,8164	2126	DL	4,9428	35,6322	2126
UL	4,9608	36,1032	2126	DL	4,9428	36,1253	2126
UL	4,9708	36,3508	2126	DL	4,9528	36,6349	2126
UL	4,9708	35,5945	2126	DL	4,9528	35,745	2126
UL	4,9808	35,6376	2126	DL	4,9628	36,1404	2126
UL	4,9808	34,6485	2126	DL	4,9628	35,3632	2126
UL	4,9908	35,283	2126	DL	4,9728	35,3511	2126
UL	4,9908	35,342	2126	DL	4,9728	34,7939	2126
UL	5,0008	34,9518	2126	DL	4,9828	35,1776	2126
UL	5,0008	39,9888	2126	DL	4,9828	40,7971	2126
UL	5,0108	42,9717	2126	DL	4,9928	43,4163	2126
UL	5,0108	35,1526	2126	DL	4,9928	35,3596	2126
UL	5,0208	35,2723	2126	DL	5,0028	35,0982	2126
UL	5,0208	35,1251	2126	DL	5,0028	35,0854	2126
UL	5,0308	35,1803	2126	DL	5,0128	35,1876	2126
UL	5,0308	35,2842	2126	DL	5,0128	35,0818	2126
UL	5,0408	35,3914	2126	DL	5,0228	35,3012	2126
UL	5,0408	35,1348	2126	DL	5,0228	35,0572	2126
UL	5,0508	35,2049	2126	DL	5,0328	35,4323	2126
UL	5,0508	35,8999	2126	DL	5,0328	35,193	2126
UL	5,0608	35,6803	2126	DL	5,0428	35,3051	2126
UL	5,0608	40,9069	2126	DL	5,0428	40,7423	2126
UL	5,0708	42,9262	2126	DL	5,0528	42,9147	2126
UL	5,0708	35,4881	2126	DL	5,0528	36,0891	2126
UL	5,0808	35,6941	2126	DL	5,0628	35,5149	2126
UL	5,0808	36,4577	2126	DL	5,0628	35,5774	2126
UL	5,0908	36,5914	2126	DL	5,0728	36,3196	2126
UL	5,0908	36,6475	2126	DL	5,0728	36,3025	2126
UL	5,1008	37,2687	2126	DL	5,0828	36,6253	2126
UL	5,1008	37,3868	2126	DL	5,0828	37,1347	2126
UL	5,1108	37,8262	2126	DL	5,0928	37,5018	2126
UL	5,1108	38,112	2126	DL	5,0928	37,1042	2126
UL	5,1208	37,8407	2126	DL	5,1028	38,3189	2126
UL	5,1208	40,7721	2126	DL	5,1028	40,0673	2126
UL	5,1308	43,4332	2126	DL	5,1128	43,1321	2126
UL	5,1308	38,5979	2126	DL	5,1128	38,1223	2126
UL	5,1408	38,9318	2126	DL	5,1228	38,2194	2126
UL	5,1408	38,3419	2126	DL	5,1228	38,9331	2126
UL	5,1508	37,7744	2126	DL	5,1328	38,6686	2126
UL	5,1508	38,1285	2126	DL	5,1328	38,3385	2126
UL	5,1608	38,0741	2126	DL	5,1428	37,9197	2126
UL	5,1608	38,9589	2126	DL	5,1428	38,1306	2126
UL	5,1708	38,9609	2126	DL	5,1528	38,5429	2126
UL	5,1708	38,6098	2126	DL	5,1528	38,8104	2126
UL	5,1808	38,2115	2126	DL	5,1628	38,4668	2126
UL	5,1808	40,4237	2126	DL	5,1628	40,9343	2126
UL	5,1908	43,1694	2126	DL	5,1728	42,8212	2126
UL	5,1908	38,0041	2126	DL	5,1728	38,653	2126
UL	5,2008	37,4424	2126	DL	5,1828	37,8398	2126
UL	5,2008	37,7948	2126	DL	5,1828	37,9665	2126
UL	5,2108	38,3157	2126	DL	5,1928	37,0409	2126
UL	5,2108	38,6415	2126	DL	5,1928	37,9817	2126
UL	5,2208	39,2204	2126	DL	5,2028	38,6088	2126
UL	5,2208	39,3908	2126	DL	5,2028	38,6564	2126
UL	5,2308	39,283	2126	DL	5,2128	39,4259	2126
UL	5,2308	38,6918	2126	DL	5,2128	39,0946	2126
UL	5,2408	38,9467	2126	DL	5,2228	38,8938	2126
UL	5,2408	41,0618	2126	DL	5,2228	40,805	2126
UL	5,2508	42,5164	2126	DL	5,2328	43,432	2126
UL	5,2508	39,3883	2126	DL	5,2328	38,6916	2126
UL	5,2608	39,6717	2126	DL	5,2428	39,1331	2126
UL	5,2608	40,0162	2126	DL	5,2428	39,3568	2126
UL	5,2708	40,24	2126	DL	5,2528	39,5896	2126
UL	5,2708	40,3324	2126	DL	5,2528	40,1329	2126
UL	5,2808	40,7172	2126	DL	5,2628	40,6578	2126
UL	5,2808	40,7141	2126	DL	5,2628	40,2682	2126
UL	5,2908	40,477	2126	DL	5,2728	40,9337	2126
UL	5,2908	40,4532	2126	DL	5,2728	40,6704	2126
UL	5,3008	40,342	2126	DL	5,2828	40,5681	2126
UL	5,3008	40,567	2126	DL	5,2828	40,7177	2126
UL	5,3108	43,3825	2126	DL	5,2928	42,8795	2126
UL	5,3108	39,8692	2126	DL	5,2928	40,2176	2126
UL	5,3208	39,5766	2126	DL	5,3028	40,0823	2126
UL	5,3208	39,4131	2126	DL	5,3028	39,7721	2126
UL	5,3308	39,293	2126	DL	5,3128	39,4866	2126
UL	5,3308	38,8926	2126	DL	5,3128	39,3392	2126
UL	5,3408	40,0167	2126	DL	5,3228	38,8386	2126
UL	5,3408	40,4662	2126	DL	5,3228	39,2071	2126
UL	5,3508	39,8919	2126	DL	5,3328	39,7456	2126
UL	5,3508	40,0653	2126	DL	5,3328	40,7007	2126
UL	5,3608	39,5253	2126	DL	5,3428	40,0058	2126
UL	5,3608	40,1572	2126	DL	5,3428	40,9287	2126
UL	5,3708	43,5848	2126	DL	5,3528	42,9061	2126
UL	5,3708	39,9639	2126	DL	5,3528	39,7115	2126
UL	5,3808	40,257	2126	DL	5,3628	39,9756	2126
UL	5,3808	39,3995	2126	DL	5,3628	40,463	2126
UL	5,3908	39,52	2126	DL	5,3728	39,9194	2126
UL	5,3908	40,0143	2126	DL	5,3728	39,314	2126
UL	5,4008	40,1902	2126	DL	5,3828	39,6108	2126
UL	5,4008	39,554	2126	DL	5,3828	40,1375	2126
UL	5,4108	39,5659	2126	DL	5,3928	40,2062	2126
UL	5,4108	39,8562	2126	DL	5,3928	39,2678	2126
UL	5,4208	39,2884	2126	DL	5,4028	39,5788	2126
UL	5,4208	40,2958	2126	DL	5,4028	40,7946	2126
UL	5,4308	44,1751	2126	DL	5,4128	43,7308	2126
UL	5,4308	39,0406	2126	DL	5,4128	39,8563	2126
UL	5,4408	38,4546	2126	DL	5,4228	39,4969	2126
UL	5,4408	38,9466	2126	DL	5,4228	38,9443	2126
UL	5,4508	39,1422	2126	DL	5,4328	38,5951	2126
UL	5,4508	39,2485	2126	DL	5,4328	39,0726	2126
UL	5,4608	39,0457	2126	DL	5,4428	39,0487	2126
