DL/UL	time	tbSize	SINR(dB)
DL	144.028	2126	362.651
DL	144.028	2126	394.536
DL	144.128	2126	365.353
DL	144.128	2126	397.759
DL	144.228	2126	36.225
DL	144.228	2126	402.478
DL	144.328	2126	371.576
DL	144.328	2126	401.089
DL	144.428	2126	371.737
DL	144.428	2126	407.751
DL	144.528	2126	372.415
DL	144.528	2126	410.403
DL	144.628	2126	37.478
DL	144.628	2126	413.896
DL	144.728	2126	371.578
DL	144.728	2126	406.699
DL	144.828	2126	367.595
DL	144.828	2126	413.733
DL	144.928	2126	359.272
DL	144.928	2126	41.299
DL	145.028	2126	36.458
DL	145.028	2126	408.511
DL	145.128	2126	361.114
DL	145.128	2126	41.137
DL	145.228	2126	364.209
DL	145.228	2126	412.597
DL	145.328	2126	362.981
DL	145.328	2126	417.782
DL	145.428	2126	363.642
DL	145.428	2126	419.612
DL	145.528	2126	361.364
DL	145.528	2126	416.408
DL	145.628	2126	353.857
DL	145.628	2126	423.171
DL	145.728	2126	359.117
DL	145.728	2126	415.781
DL	145.828	2126	362.615
DL	145.828	2126	40.893
DL	145.928	2126	364.646
DL	145.928	2126	403.726
DL	146.028	2126	364.308
DL	146.028	2126	404.246
DL	146.128	2126	367.219
DL	146.128	2126	407.298
DL	146.228	2126	371.877
DL	146.228	2126	396.587
DL	146.328	2126	366.389
DL	146.328	2126	396.402
DL	146.428	2126	366.272
DL	146.428	2126	39.023
DL	146.528	2126	361.339
DL	146.528	2126	389.697
DL	146.628	2126	359.495
DL	146.628	2126	388.628
DL	146.728	2126	361.865
DL	146.728	2126	388.205
DL	146.828	2126	362.441
DL	146.828	2126	392.493
DL	146.928	2126	364.124
DL	146.928	2126	39.378
DL	147.028	2126	36.237
DL	147.028	2126	392.576
DL	147.128	2126	365.022
DL	147.128	2126	395.223
DL	147.228	2126	361.271
DL	147.228	2126	405.836
DL	147.328	2126	354.757
DL	147.328	2126	403.706
DL	147.428	2126	359.891
DL	147.428	2126	404.458
DL	147.528	2126	367.499
DL	147.528	2126	403.579
DL	147.628	2126	364.982
DL	147.628	2126	409.474
DL	147.728	2126	36.397
DL	147.728	2126	403.873
DL	147.828	2126	365.396
DL	147.828	2126	403.412
DL	147.928	2126	369.925
DL	147.928	2126	405.719
DL	148.028	2126	372.011
DL	148.028	2126	400.818
DL	148.128	2126	364.535
DL	148.128	2126	401.334
DL	148.228	2126	360.791
DL	148.228	2126	406.083
DL	148.328	2126	365.434
DL	148.328	2126	409.012
DL	148.428	2126	370.251
DL	148.428	2126	417.159
DL	148.528	2126	372.921
DL	148.528	2126	418.866
DL	148.628	2126	366.565
DL	148.628	2126	423.794
DL	148.728	2126	363.294
DL	148.728	2126	427.855
DL	148.828	2126	365.875
DL	148.828	2126	418.638
DL	148.928	2126	364.472
DL	148.928	2126	421.345
DL	149.028	2126	365.857
DL	149.028	2126	425.756
DL	149.128	2126	367.106
DL	149.128	2126	422.644
DL	149.228	2126	361.129
DL	149.228	2126	42.708
DL	149.328	2126	356.255
DL	149.328	2126	433.823
DL	149.428	2126	363.037
DL	149.428	2126	435.144
DL	149.528	2126	36.302
DL	149.528	2126	430.969
DL	149.628	2126	364.727
DL	149.628	2126	428.548
DL	149.728	2126	35.593
DL	149.728	2126	428.192
DL	149.828	2126	360.977
DL	149.828	2126	427.107
DL	149.928	2126	359.353
DL	149.928	2126	433.687
DL	150.028	2126	357.991
DL	150.028	2126	434.459
DL	150.128	2126	367.441
DL	150.128	2126	441.153
DL	150.228	2126	36.96
DL	150.228	2126	436.055
DL	150.328	2126	362.482
DL	150.328	2126	433.036
DL	150.428	2126	367.746
DL	150.428	2126	429.993
DL	150.528	2126	365.162
DL	150.528	2126	427.604
DL	150.628	2126	361.814
DL	150.628	2126	434.464
DL	150.728	2126	366.444
DL	150.728	2126	436.668
DL	150.828	2126	373.706
DL	150.828	2126	439.143
DL	150.928	2126	369.671
DL	150.928	2126	441.432
DL	151.028	2126	37.15
DL	151.028	2126	442.097
DL	151.128	2126	372.097
DL	151.128	2126	44.574
DL	151.228	2126	370.747
DL	151.228	2126	445.838
DL	151.328	2126	366.148
DL	151.328	2126	445.667
DL	151.428	2126	36.353
DL	151.428	2126	446.337
DL	151.528	2126	357.251
DL	151.528	2126	447.626
DL	151.628	2126	361.604
DL	151.628	2126	439.922
DL	151.728	2126	364.886
DL	151.728	2126	438.879
DL	151.828	2126	370.574
DL	151.828	2126	438.785
DL	151.928	2126	365.543
DL	151.928	2126	436.869
DL	152.028	2126	365.422
DL	152.028	2126	437.111
DL	152.128	2126	370.832
DL	152.128	2126	441.588
DL	152.228	2126	364.798
DL	152.228	2126	437.457
DL	152.328	2126	363.991
DL	152.328	2126	432.358
DL	152.428	2126	366.632
DL	152.428	2126	438.713
DL	152.528	2126	361.933
DL	152.528	2126	431.043
DL	152.628	2126	361.126
DL	152.628	2126	42.736
DL	152.728	2126	372.059
DL	152.728	2126	41.899
DL	152.828	2126	370.315
DL	152.828	2126	41.876
DL	152.928	2126	363.745
DL	152.928	2126	415.311
DL	153.028	2126	367.188
DL	153.028	2126	425.845
DL	153.128	2126	366.767
DL	153.128	2126	421.334
DL	153.228	2126	368.917
DL	153.228	2126	425.185
DL	153.328	2126	372.866
DL	153.328	2126	43.021
DL	153.428	2126	368.997
DL	153.428	2126	434.749
DL	153.528	2126	37.562
DL	153.528	2126	428.677
DL	153.628	2126	375.573
DL	153.628	2126	424.387
DL	153.728	2126	37.591
DL	153.728	2126	420.997
DL	153.828	2126	377.941
DL	153.828	2126	425.352
DL	153.928	2126	380.809
DL	153.928	2126	425.091
DL	154.028	2126	380.112
DL	154.028	2126	425.604
DL	154.128	2126	383.684
DL	154.128	2126	419.866
DL	154.228	2126	383.141
DL	154.228	2126	412.629
DL	154.328	2126	377.088
DL	154.328	2126	40.774
DL	154.428	2126	378.707
DL	154.428	2126	405.401
DL	154.528	2126	37.211
DL	154.528	2126	411.977
DL	154.628	2126	360.574
DL	154.628	2126	410.666
